Production Date,Units Produced,Operational Costs,Equipment Downtime,EmployeeID,Department,Hire Date,Salary
2019-04-12,168,3729,1,202,Sales,2019-12-02,47206
2019-04-13,119,3229,3,201,HR,2023-08-25,39156
2019-04-14,58,2346,3,13,HR,2016-02-04,60422
2019-04-15,168,3053,3,55,HR,2022-10-30,95948
2019-04-16,120,3942,2,291,HR,2023-08-22,31979
2019-04-17,145,3016,3,242,HR,2022-10-10,91134
2019-04-18,115,1712,2,272,HR,2022-03-12,54267
2019-04-19,78,3513,1,137,HR,2016-05-07,40265
2019-04-20,120,1145,0,311,HR,2019-08-31,96202
2019-04-21,108,1747,2,345,HR,2015-08-25,48780
2019-04-22,90,3924,3,125,Sales,2017-01-06,50924
2019-04-23,183,1535,0,40,Engineering,2017-07-26,42141
2019-04-24,137,1418,2,407,Engineering,2020-11-04,97180
2019-04-25,124,2422,2,106,Production,2021-04-23,91071
2019-04-26,181,1787,2,455,Engineering,2022-09-09,37717
2019-04-27,177,1664,1,63,Engineering,2020-06-06,38352
2019-04-28,85,4055,3,102,HR,2016-11-05,38864
2019-04-29,109,2011,0,111,Engineering,2017-01-27,86547
2019-04-30,65,3704,3,322,Production,2019-06-11,31428
2019-05-01,99,2321,0,489,Engineering,2018-03-24,96140
2019-05-02,140,1416,2,112,Production,2021-09-01,75946
2019-05-03,67,4028,3,44,Production,2017-08-18,43766
2019-05-04,85,4028,3,419,Engineering,2018-07-08,76515
2019-05-05,71,3640,1,307,Sales,2016-08-31,33543
2019-05-06,178,2638,1,444,Production,2016-01-28,68776
2019-05-07,85,4919,0,134,Production,2021-12-19,83812
2019-05-08,92,3740,2,260,Sales,2023-02-14,75110
2019-05-09,75,4050,2,401,Engineering,2017-05-24,35978
2019-05-10,160,1077,2,252,Sales,2017-08-15,88390
2019-05-11,164,1311,0,420,Engineering,2017-03-04,48263
2019-05-12,132,4255,0,290,Production,2020-09-16,47840
2019-05-13,160,1397,3,123,HR,2023-04-26,85049
2019-05-14,90,2804,3,198,HR,2017-03-10,48564
2019-05-15,73,3413,0,45,HR,2016-12-31,45935
2019-05-16,119,1765,1,339,HR,2023-12-24,62023
2019-05-17,114,1361,0,298,Production,2020-12-27,52110
2019-05-18,176,4799,3,267,HR,2023-07-22,57026
2019-05-19,113,1089,0,474,Engineering,2024-04-18,44708
2019-05-20,140,4942,1,290,Production,2020-09-16,47840
2019-05-21,59,4159,3,342,Production,2019-11-11,78526
2019-05-22,167,4281,0,355,Engineering,2019-01-09,71894
2019-05-23,69,4655,0,159,Engineering,2015-01-19,70123
2019-05-24,172,4406,3,430,HR,2020-08-24,73599
2019-05-25,69,2599,1,498,HR,2023-08-01,92439
2019-05-26,120,2209,0,203,Sales,2015-04-01,69031
2019-05-27,81,2020,3,340,Production,2023-09-27,97469
2019-05-28,186,4639,1,301,Production,2015-12-29,81700
2019-05-29,164,2155,0,500,HR,2024-02-17,77223
2019-05-30,174,3628,2,360,Engineering,2019-01-04,64123
2019-05-31,70,2573,3,35,Engineering,2015-06-15,45452
2019-06-01,78,3480,3,472,Production,2022-01-27,37280
2019-06-02,162,4248,0,262,Production,2019-06-22,41012
2019-06-03,105,2376,2,204,Production,2019-05-08,95703
2019-06-04,139,2086,3,268,Sales,2018-03-13,48384
2019-06-05,112,1169,3,413,Production,2022-12-05,91261
2019-06-06,104,2419,1,447,HR,2023-01-30,85228
2019-06-07,117,3408,3,302,Sales,2018-02-27,92027
2019-06-08,104,3421,1,401,Engineering,2017-05-24,35978
2019-06-09,152,3560,3,91,HR,2020-09-29,32467
2019-06-10,136,3188,1,44,Production,2017-08-18,43766
2019-06-11,132,2017,1,122,Engineering,2019-02-18,66270
2019-06-12,180,2267,1,365,Sales,2022-03-28,44545
2019-06-13,105,4413,0,106,Production,2021-04-23,91071
2019-06-14,154,2790,3,62,Production,2014-09-03,51831
2019-06-15,190,4542,0,433,Engineering,2023-10-25,51566
2019-06-16,55,1024,0,350,HR,2022-10-08,56774
2019-06-17,103,4059,3,50,Engineering,2019-07-19,71286
2019-06-18,80,1600,2,184,HR,2020-04-11,30585
2019-06-19,61,3892,2,93,HR,2022-04-26,98513
2019-06-20,81,3050,3,36,Production,2014-07-26,41073
2019-06-21,175,1735,1,180,HR,2020-11-21,96444
2019-06-22,97,1734,1,73,Engineering,2017-01-01,98585
2019-06-23,58,2253,3,126,Sales,2017-07-01,79649
2019-06-24,91,1652,0,290,Production,2020-09-16,47840
2019-06-25,133,1939,0,142,Sales,2023-08-06,45491
2019-06-26,94,4653,3,256,HR,2022-09-16,30328
2019-06-27,65,4311,2,372,Production,2018-06-17,99328
2019-06-28,57,2965,0,296,HR,2020-01-12,39603
2019-06-29,76,2288,2,385,Sales,2020-03-14,66746
2019-06-30,183,1716,2,4,Engineering,2020-03-16,70889
2019-07-01,149,2980,0,207,Engineering,2020-02-10,62278
2019-07-02,134,4121,0,57,Sales,2023-12-09,59556
2019-07-03,143,3743,0,403,HR,2020-04-13,90569
2019-07-04,194,3891,1,68,HR,2017-11-15,43458
2019-07-05,78,2842,0,334,Engineering,2024-04-11,55548
2019-07-06,65,3768,3,357,Engineering,2019-11-04,50935
2019-07-07,166,1654,1,428,HR,2015-07-17,54418
2019-07-08,117,3393,1,184,HR,2020-04-11,30585
2019-07-09,67,4515,3,225,Production,2019-08-29,40360
2019-07-10,112,4991,0,453,HR,2016-07-07,38127
2019-07-11,152,2925,2,422,Sales,2019-06-17,59705
2019-07-12,67,4272,1,97,Production,2015-02-09,64659
2019-07-13,57,4654,0,422,Sales,2019-06-17,59705
2019-07-14,157,2298,2,179,Sales,2015-06-06,90406
2019-07-15,51,2919,0,68,HR,2017-11-15,43458
2019-07-16,56,2863,0,238,Sales,2023-09-23,44788
2019-07-17,135,3961,3,466,Engineering,2019-11-27,75250
2019-07-18,97,1884,3,117,Engineering,2017-01-29,83611
2019-07-19,185,4838,0,413,Production,2022-12-05,91261
2019-07-20,194,1994,0,223,HR,2020-03-18,47784
2019-07-21,130,2279,1,393,Production,2022-08-17,83505
2019-07-22,148,1238,1,436,Sales,2017-01-26,93501
2019-07-23,74,3377,3,449,HR,2014-11-04,44168
2019-07-24,154,4702,3,257,HR,2018-07-07,62903
2019-07-25,150,1247,2,181,Sales,2017-03-21,93092
2019-07-26,106,2410,1,217,Sales,2014-09-17,96320
2019-07-27,134,4193,0,357,Engineering,2019-11-04,50935
2019-07-28,101,2695,0,435,Sales,2020-06-06,65516
2019-07-29,139,3710,1,78,Sales,2021-05-09,54714
2019-07-30,159,4577,0,189,HR,2015-09-29,96321
2019-07-31,164,1518,1,474,Engineering,2024-04-18,44708
2019-08-01,120,2511,0,12,Sales,2015-10-31,84068
2019-08-02,92,1582,1,18,Engineering,2017-05-12,77418
2019-08-03,177,1111,0,18,Engineering,2017-05-12,77418
2019-08-04,169,2797,2,416,Engineering,2022-01-19,58272
2019-08-05,60,4607,0,65,Production,2023-12-23,91950
2019-08-06,162,4660,0,374,Production,2022-10-04,78304
2019-08-07,52,1910,0,230,HR,2019-09-26,45797
2019-08-08,103,3700,3,373,Engineering,2019-09-24,32774
2019-08-09,177,1354,2,105,Production,2018-07-13,81747
2019-08-10,146,4899,3,248,HR,2017-05-28,33286
2019-08-11,119,4451,1,119,Production,2014-09-11,82087
2019-08-12,75,1203,1,330,Engineering,2017-10-16,60544
2019-08-13,91,2963,1,320,HR,2016-10-25,76425
2019-08-14,126,3035,1,116,Engineering,2016-02-05,87432
2019-08-15,163,4591,1,362,HR,2022-06-09,30195
2019-08-16,122,3261,3,331,Sales,2017-05-25,77277
2019-08-17,156,3076,2,472,Production,2022-01-27,37280
2019-08-18,119,1225,0,234,Engineering,2020-04-30,62145
2019-08-19,60,2513,3,36,Production,2014-07-26,41073
2019-08-20,53,2779,2,433,Engineering,2023-10-25,51566
2019-08-21,197,1409,2,326,HR,2017-11-16,69081
2019-08-22,175,1062,3,405,HR,2020-09-20,51672
2019-08-23,84,4927,2,252,Sales,2017-08-15,88390
2019-08-24,178,3128,2,210,HR,2023-07-24,70633
2019-08-25,86,2829,3,117,Engineering,2017-01-29,83611
2019-08-26,128,3758,2,20,Sales,2017-09-14,54505
2019-08-27,197,3402,2,29,Engineering,2023-09-19,63758
2019-08-28,192,2070,3,207,Engineering,2020-02-10,62278
2019-08-29,62,1327,1,282,Production,2022-04-28,39931
2019-08-30,139,1861,1,429,HR,2018-07-30,44948
2019-08-31,122,3752,1,18,Engineering,2017-05-12,77418
2019-09-01,80,2957,2,73,Engineering,2017-01-01,98585
2019-09-02,118,4877,0,456,Production,2015-10-15,41291
2019-09-03,144,2543,1,141,Engineering,2022-11-19,54844
2019-09-04,165,1799,0,162,HR,2018-09-19,75236
2019-09-05,72,3366,3,111,Engineering,2017-01-27,86547
2019-09-06,74,1867,3,207,Engineering,2020-02-10,62278
2019-09-07,89,2128,3,209,Production,2014-11-22,59303
2019-09-08,95,3430,3,169,Sales,2017-12-23,50943
2019-09-09,150,2730,2,292,Engineering,2016-09-03,91453
2019-09-10,116,4441,2,471,Sales,2015-01-27,78791
2019-09-11,53,4259,3,57,Sales,2023-12-09,59556
2019-09-12,60,2286,3,277,Engineering,2023-09-09,88914
2019-09-13,80,4030,3,327,HR,2024-01-01,80621
2019-09-14,109,4734,1,261,Engineering,2017-09-28,91773
2019-09-15,71,2215,3,394,HR,2015-04-16,67518
2019-09-16,189,1974,1,405,HR,2020-09-20,51672
2019-09-17,94,3785,3,117,Engineering,2017-01-29,83611
2019-09-18,94,3240,2,307,Sales,2016-08-31,33543
2019-09-19,147,4872,3,117,Engineering,2017-01-29,83611
2019-09-20,181,4592,0,445,HR,2019-09-27,36102
2019-09-21,77,1001,2,129,Sales,2016-09-13,96098
2019-09-22,171,4035,1,453,HR,2016-07-07,38127
2019-09-23,145,4755,3,390,HR,2022-09-25,82372
2019-09-24,138,1898,2,175,Sales,2015-12-18,76100
2019-09-25,104,3760,2,206,Production,2016-10-01,43042
2019-09-26,192,3271,3,265,HR,2021-12-09,38218
2019-09-27,182,2433,3,75,HR,2022-05-20,53406
2019-09-28,125,1686,1,102,HR,2016-11-05,38864
2019-09-29,114,4994,0,459,Engineering,2023-10-08,37019
2019-09-30,75,4981,3,449,HR,2014-11-04,44168
2019-10-01,112,2043,2,11,Sales,2023-09-17,70194
2019-10-02,157,1907,3,298,Production,2020-12-27,52110
2019-10-03,187,1715,0,451,Sales,2016-11-23,99429
2019-10-04,118,2085,3,324,Production,2018-02-22,93885
2019-10-05,142,4935,0,445,HR,2019-09-27,36102
2019-10-06,135,1929,2,393,Production,2022-08-17,83505
2019-10-07,101,2529,3,162,HR,2018-09-19,75236
2019-10-08,193,3962,2,292,Engineering,2016-09-03,91453
2019-10-09,195,4259,3,167,Sales,2016-04-16,85599
2019-10-10,183,2555,1,70,HR,2018-11-06,60345
2019-10-11,187,2231,1,49,HR,2020-12-09,49935
2019-10-12,51,2284,2,104,Production,2023-03-21,78289
2019-10-13,171,4162,1,423,HR,2019-12-12,80115
2019-10-14,181,4182,1,336,HR,2018-05-29,91698
2019-10-15,76,3151,0,129,Sales,2016-09-13,96098
2019-10-16,105,4259,2,357,Engineering,2019-11-04,50935
2019-10-17,73,2983,0,364,Sales,2022-04-09,62886
2019-10-18,111,4515,1,74,Engineering,2020-08-15,35170
2019-10-19,198,2488,2,425,Engineering,2021-06-06,69126
2019-10-20,173,3501,3,452,Engineering,2015-01-29,45733
2019-10-21,80,3502,0,275,HR,2017-02-24,74391
2019-10-22,81,4370,1,90,Sales,2023-08-17,40648
2019-10-23,104,1581,0,353,HR,2023-01-15,47233
2019-10-24,55,3605,1,415,Production,2024-03-01,65142
2019-10-25,105,2509,3,332,HR,2018-02-11,99176
2019-10-26,99,2358,3,17,Sales,2019-03-29,85625
2019-10-27,50,4015,2,303,Production,2021-07-10,53600
2019-10-28,63,3783,2,107,HR,2020-03-27,46926
2019-10-29,199,4065,0,11,Sales,2023-09-17,70194
2019-10-30,101,1913,2,313,Sales,2015-07-25,37045
2019-10-31,60,1998,1,201,HR,2023-08-25,39156
2019-11-01,129,4429,0,402,HR,2020-03-24,59904
2019-11-02,83,2639,2,330,Engineering,2017-10-16,60544
2019-11-03,107,3652,1,114,Engineering,2015-11-14,69128
2019-11-04,167,2843,0,78,Sales,2021-05-09,54714
2019-11-05,178,4991,0,347,Engineering,2021-02-12,57271
2019-11-06,82,1503,1,354,Engineering,2019-04-16,66349
2019-11-07,112,3591,1,12,Sales,2015-10-31,84068
2019-11-08,80,2515,0,72,Sales,2016-07-26,35121
2019-11-09,193,2894,3,79,Production,2018-01-22,91038
2019-11-10,71,1379,2,223,HR,2020-03-18,47784
2019-11-11,132,1530,0,449,HR,2014-11-04,44168
2019-11-12,177,2258,0,400,Engineering,2017-03-08,99629
2019-11-13,53,4094,3,93,HR,2022-04-26,98513
2019-11-14,126,2679,3,22,HR,2016-01-18,48092
2019-11-15,92,2898,2,321,Production,2023-02-01,34944
2019-11-16,173,4353,3,203,Sales,2015-04-01,69031
2019-11-17,92,2673,3,64,HR,2018-08-28,35276
2019-11-18,158,3185,3,343,Engineering,2020-03-23,56827
2019-11-19,65,4235,1,389,Production,2018-04-25,83457
2019-11-20,120,1163,1,44,Production,2017-08-18,43766
2019-11-21,197,2327,2,57,Sales,2023-12-09,59556
2019-11-22,90,3405,1,421,Engineering,2015-10-24,78789
2019-11-23,90,3862,1,492,Sales,2021-07-25,96124
2019-11-24,78,1559,3,499,HR,2014-12-07,67919
2019-11-25,111,3081,3,346,Engineering,2019-04-12,58584
2019-11-26,134,3877,0,432,Engineering,2015-03-17,74993
2019-11-27,147,1742,0,15,HR,2017-03-01,60713
2019-11-28,104,1567,0,333,HR,2015-05-24,49729
2019-11-29,196,3776,2,346,Engineering,2019-04-12,58584
2019-11-30,80,4772,1,297,Engineering,2023-01-10,76849
2019-12-01,56,4051,0,444,Production,2016-01-28,68776
2019-12-02,178,4291,3,480,Sales,2017-11-15,66590
2019-12-03,79,4276,2,212,HR,2022-12-20,41018
2019-12-04,139,4170,3,162,HR,2018-09-19,75236
2019-12-05,88,1243,0,188,Sales,2014-11-18,94230
2019-12-06,160,1338,2,53,HR,2022-08-22,34257
2019-12-07,59,1295,0,182,Sales,2019-05-10,65644
2019-12-08,146,1568,0,480,Sales,2017-11-15,66590
2019-12-09,79,1424,3,71,Sales,2023-05-29,95892
2019-12-10,102,4348,0,207,Engineering,2020-02-10,62278
2019-12-11,52,4440,3,302,Sales,2018-02-27,92027
2019-12-12,170,1727,2,264,Sales,2019-09-07,49050
2019-12-13,176,3031,0,83,Engineering,2017-11-08,97915
2019-12-14,105,2507,1,458,HR,2019-03-02,87413
2019-12-15,128,2099,2,439,Sales,2016-11-12,49922
2019-12-16,58,3526,3,256,HR,2022-09-16,30328
2019-12-17,189,1898,1,196,HR,2023-03-02,73445
2019-12-18,82,3733,2,233,Sales,2015-08-25,36121
2019-12-19,142,3607,1,215,HR,2019-06-10,42240
2019-12-20,92,1637,3,262,Production,2019-06-22,41012
2019-12-21,123,2333,1,412,Engineering,2020-02-07,30670
2019-12-22,183,3298,2,155,Sales,2018-03-24,56071
2019-12-23,125,1580,3,23,HR,2015-09-12,34454
2019-12-24,130,3790,0,457,Engineering,2019-01-04,74160
2019-12-25,173,1230,1,167,Sales,2016-04-16,85599
2019-12-26,185,2139,2,111,Engineering,2017-01-27,86547
2019-12-27,145,1467,0,280,Engineering,2015-01-21,81092
2019-12-28,137,3509,0,242,HR,2022-10-10,91134
2019-12-29,86,3819,3,332,HR,2018-02-11,99176
2019-12-30,54,1098,1,114,Engineering,2015-11-14,69128
2019-12-31,97,3395,2,471,Sales,2015-01-27,78791
2020-01-01,155,2584,0,491,Engineering,2018-03-04,35602
2020-01-02,122,3995,3,27,Production,2017-12-20,32301
2020-01-03,183,2620,3,373,Engineering,2019-09-24,32774
2020-01-04,196,1680,2,425,Engineering,2021-06-06,69126
2020-01-05,176,4214,0,467,Production,2019-11-15,50728
2020-01-06,176,2522,0,478,HR,2022-11-29,33713
2020-01-07,197,4944,3,340,Production,2023-09-27,97469
2020-01-08,97,3207,2,162,HR,2018-09-19,75236
2020-01-09,188,4193,3,298,Production,2020-12-27,52110
2020-01-10,90,2330,0,166,HR,2014-11-15,37607
2020-01-11,194,2570,3,285,HR,2016-09-03,59882
2020-01-12,178,1262,0,103,Production,2021-03-22,92332
2020-01-13,74,2572,3,296,HR,2020-01-12,39603
2020-01-14,81,3713,0,349,Engineering,2022-01-13,98199
2020-01-15,73,3525,0,191,Production,2023-05-03,92487
2020-01-16,88,2760,3,40,Engineering,2017-07-26,42141
2020-01-17,53,2358,3,388,HR,2022-12-29,81319
2020-01-18,107,3384,2,416,Engineering,2022-01-19,58272
2020-01-19,150,2499,1,485,Engineering,2014-10-02,50261
2020-01-20,98,1190,2,310,Production,2023-10-06,88780
2020-01-21,88,2416,2,415,Production,2024-03-01,65142
2020-01-22,136,1641,0,396,Sales,2019-01-28,89548
2020-01-23,62,2087,1,372,Production,2018-06-17,99328
2020-01-24,93,3538,0,89,Production,2021-02-16,48242
2020-01-25,178,4189,1,12,Sales,2015-10-31,84068
2020-01-26,72,3208,0,424,Production,2018-10-30,91388
2020-01-27,164,4095,0,135,Sales,2021-10-04,36193
2020-01-28,125,3406,3,366,Production,2022-04-16,95668
2020-01-29,85,1732,0,302,Sales,2018-02-27,92027
2020-01-30,90,3039,3,468,Sales,2017-07-18,54814
2020-01-31,118,4070,1,97,Production,2015-02-09,64659
2020-02-01,71,2260,3,75,HR,2022-05-20,53406
2020-02-02,119,4861,0,351,Production,2014-07-17,90704
2020-02-03,197,3593,2,402,HR,2020-03-24,59904
2020-02-04,197,2796,3,359,Production,2017-07-23,84184
2020-02-05,161,4837,1,333,HR,2015-05-24,49729
2020-02-06,120,2697,0,114,Engineering,2015-11-14,69128
2020-02-07,169,1450,0,353,HR,2023-01-15,47233
2020-02-08,163,1458,1,199,Engineering,2023-05-13,43859
2020-02-09,113,3678,2,237,Engineering,2015-03-21,67048
2020-02-10,69,2863,1,106,Production,2021-04-23,91071
2020-02-11,104,2623,0,409,Production,2016-12-23,72042
2020-02-12,128,1174,3,453,HR,2016-07-07,38127
2020-02-13,158,4929,0,214,HR,2015-09-29,62810
2020-02-14,75,4854,3,66,Production,2016-12-30,53466
2020-02-15,144,1253,0,268,Sales,2018-03-13,48384
2020-02-16,151,2035,0,55,HR,2022-10-30,95948
2020-02-17,142,2749,3,219,Production,2023-08-04,54473
2020-02-18,106,2053,2,200,Production,2017-10-26,46616
2020-02-19,186,3944,0,362,HR,2022-06-09,30195
2020-02-20,151,2898,3,91,HR,2020-09-29,32467
2020-02-21,68,3860,0,272,HR,2022-03-12,54267
2020-02-22,165,3428,1,482,Sales,2014-06-19,35337
2020-02-23,62,4174,1,282,Production,2022-04-28,39931
2020-02-24,140,3279,3,40,Engineering,2017-07-26,42141
2020-02-25,65,2330,2,94,Sales,2014-09-20,90412
2020-02-26,177,1546,0,234,Engineering,2020-04-30,62145
2020-02-27,160,3772,3,404,Engineering,2015-10-14,31283
2020-02-28,74,3036,1,29,Engineering,2023-09-19,63758
2020-02-29,61,3016,0,429,HR,2018-07-30,44948
2020-03-01,110,1705,1,432,Engineering,2015-03-17,74993
2020-03-02,145,3570,3,125,Sales,2017-01-06,50924
2020-03-03,191,2533,0,172,Engineering,2019-05-22,51690
2020-03-04,99,3118,2,251,Engineering,2020-04-10,50609
2020-03-05,199,1144,1,212,HR,2022-12-20,41018
2020-03-06,69,4831,2,35,Engineering,2015-06-15,45452
2020-03-07,108,4101,2,417,Sales,2019-07-31,50120
2020-03-08,137,3620,1,286,Sales,2014-11-16,77684
2020-03-09,69,2758,0,492,Sales,2021-07-25,96124
2020-03-10,113,2898,0,310,Production,2023-10-06,88780
2020-03-11,163,1675,2,33,Engineering,2020-03-01,72310
2020-03-12,94,2977,1,197,Production,2015-03-17,85069
2020-03-13,157,3178,3,335,Engineering,2023-08-05,54319
2020-03-14,160,1933,2,353,HR,2023-01-15,47233
2020-03-15,166,1715,1,417,Sales,2019-07-31,50120
2020-03-16,74,4235,3,281,Sales,2015-10-05,64638
2020-03-17,77,4307,3,272,HR,2022-03-12,54267
2020-03-18,58,4251,1,156,Production,2019-03-09,98367
2020-03-19,127,1145,1,49,HR,2020-12-09,49935
2020-03-20,58,4503,1,484,Engineering,2016-12-04,55659
2020-03-21,134,2196,1,389,Production,2018-04-25,83457
2020-03-22,105,2544,1,164,Sales,2023-01-02,54958
2020-03-23,193,4927,2,448,Production,2024-03-20,59473
2020-03-24,73,3462,1,30,HR,2024-02-20,74187
2020-03-25,52,2001,2,71,Sales,2023-05-29,95892
2020-03-26,70,1475,0,396,Sales,2019-01-28,89548
2020-03-27,132,1142,0,394,HR,2015-04-16,67518
2020-03-28,142,3167,3,255,HR,2015-07-02,96817
2020-03-29,72,3002,3,461,Production,2016-11-28,37541
2020-03-30,170,2525,1,217,Sales,2014-09-17,96320
2020-03-31,142,4993,2,444,Production,2016-01-28,68776
2020-04-01,78,2323,2,230,HR,2019-09-26,45797
2020-04-02,157,3131,3,130,Engineering,2020-05-12,51933
2020-04-03,120,3408,1,209,Production,2014-11-22,59303
2020-04-04,113,1076,3,271,Engineering,2016-10-26,44849
2020-04-05,116,4095,3,152,Sales,2014-06-18,63635
2020-04-06,179,4657,1,234,Engineering,2020-04-30,62145
2020-04-07,189,3939,2,459,Engineering,2023-10-08,37019
2020-04-08,153,4012,2,150,HR,2018-11-19,71925
2020-04-09,83,4769,2,301,Production,2015-12-29,81700
2020-04-10,188,4438,1,283,Sales,2019-01-20,73030
2020-04-11,151,3550,3,21,Engineering,2021-02-22,33509
2020-04-12,65,4467,3,144,HR,2020-07-01,32922
2020-04-13,149,3169,1,270,Sales,2019-02-11,37937
2020-04-14,82,3663,0,196,HR,2023-03-02,73445
2020-04-15,139,2042,0,6,Sales,2020-03-03,49441
2020-04-16,50,3002,1,215,HR,2019-06-10,42240
2020-04-17,124,3463,0,467,Production,2019-11-15,50728
2020-04-18,115,2282,0,273,HR,2018-11-16,54797
2020-04-19,197,3530,3,175,Sales,2015-12-18,76100
2020-04-20,57,1878,2,140,Sales,2020-04-11,45813
2020-04-21,149,4488,1,29,Engineering,2023-09-19,63758
2020-04-22,62,4264,1,234,Engineering,2020-04-30,62145
2020-04-23,70,4430,2,115,HR,2014-08-17,55033
2020-04-24,97,1006,0,461,Production,2016-11-28,37541
2020-04-25,51,3271,2,484,Engineering,2016-12-04,55659
2020-04-26,117,4883,1,312,HR,2017-08-07,30126
2020-04-27,147,2930,3,394,HR,2015-04-16,67518
2020-04-28,80,4762,3,159,Engineering,2015-01-19,70123
2020-04-29,65,1843,1,433,Engineering,2023-10-25,51566
2020-04-30,157,1511,0,82,Sales,2016-11-09,54567
2020-05-01,123,3172,1,216,Sales,2018-04-02,86644
2020-05-02,135,4148,2,50,Engineering,2019-07-19,71286
2020-05-03,114,1940,1,422,Sales,2019-06-17,59705
2020-05-04,163,3978,2,36,Production,2014-07-26,41073
2020-05-05,93,2363,3,250,Production,2016-10-17,61513
2020-05-06,82,1825,1,258,Engineering,2015-10-22,81064
2020-05-07,139,3381,1,244,HR,2016-10-03,30174
2020-05-08,157,2011,3,216,Sales,2018-04-02,86644
2020-05-09,152,2387,2,255,HR,2015-07-02,96817
2020-05-10,127,4096,3,225,Production,2019-08-29,40360
2020-05-11,55,2669,0,306,Production,2018-06-11,47108
2020-05-12,171,4594,0,401,Engineering,2017-05-24,35978
2020-05-13,71,3541,1,494,HR,2019-12-26,39383
2020-05-14,182,2921,3,452,Engineering,2015-01-29,45733
2020-05-15,102,2721,3,118,Engineering,2019-11-04,53628
2020-05-16,198,3630,1,500,HR,2024-02-17,77223
2020-05-17,61,1976,2,85,Engineering,2019-12-29,77915
2020-05-18,195,1665,3,372,Production,2018-06-17,99328
2020-05-19,74,3847,0,18,Engineering,2017-05-12,77418
2020-05-20,52,1821,0,61,Engineering,2015-01-08,80596
2020-05-21,100,3117,1,494,HR,2019-12-26,39383
2020-05-22,132,3113,2,209,Production,2014-11-22,59303
2020-05-23,59,4525,0,185,HR,2023-04-04,59155
2020-05-24,177,2709,2,127,Engineering,2018-09-21,35882
2020-05-25,52,3711,2,235,Engineering,2024-04-03,73818
2020-05-26,168,3681,0,232,Production,2019-12-15,69423
2020-05-27,136,2083,0,496,Engineering,2015-09-10,59659
2020-05-28,73,4128,3,177,Engineering,2019-11-22,33958
2020-05-29,149,1856,0,490,Engineering,2016-08-11,38102
2020-05-30,90,1484,1,93,HR,2022-04-26,98513
2020-05-31,75,4198,1,465,Engineering,2019-12-11,52183
2020-06-01,171,4098,3,352,Sales,2020-06-04,45916
2020-06-02,143,4553,0,60,HR,2017-01-01,91706
2020-06-03,98,3833,0,96,HR,2015-08-13,84711
2020-06-04,163,1779,3,47,Engineering,2023-05-18,58284
2020-06-05,119,1288,3,481,Production,2020-03-07,63171
2020-06-06,167,2188,2,392,Production,2021-08-06,62369
2020-06-07,159,2971,1,132,Engineering,2019-08-03,41694
2020-06-08,105,3644,0,69,Production,2022-10-11,70769
